#Time E_VdW_mm(Protein)	E_Elec_mm(Protein)	E_Pol(Protein)	E_Apol(Protein)	E_VdW_mm(Ligand)	E_Elec_mm(Ligand)	E_Pol(Ligand)	E_Apol(Ligand)	E_VdW_mm(Complex)	E_Elec_mm(Complex)	E_Pol(Complex)	E_Apol(Complex)	Delta_E_mm	Delta_E_Pol	Delta_E_Apol	Delta_E_binding

#Complex 1
     381150.000           0.000           0.000       -8105.700         342.536          0.000           0.000      -12442.226         447.901      -1330.833       -2514.515      -18174.446         639.594      -3845.348        2373.480        -150.843       -1622.711
     381160.000           0.000           0.000       -8132.116         340.704          0.000           0.000      -12483.938         462.531      -1341.056       -2469.853      -18191.386         652.289      -3810.909        2424.668        -150.946       -1537.187
     381170.000           0.000           0.000       -8212.032         348.570          0.000           0.000      -12835.488         462.941      -1306.660       -2554.236      -18290.918         642.923      -3860.896        2756.602        -168.588       -1272.882
     381180.000           0.000           0.000       -8170.776         344.843          0.000           0.000      -12736.809         462.630      -1236.213       -2403.652      -18375.847         640.156      -3639.865        2531.738        -167.317       -1275.444
     381190.000           0.000           0.000       -8122.131         335.871          0.000           0.000      -12839.114         463.239      -1381.423       -2549.462      -18218.310         631.791      -3930.885        2742.935        -167.319       -1355.269
     381200.000           0.000           0.000       -7983.739         342.159          0.000           0.000      -12432.191         455.208      -1382.820       -2411.215      -17834.108         641.349      -3794.035        2581.822        -156.018       -1368.231
     381210.000           0.000           0.000       -8246.556         338.584          0.000           0.000      -12335.726         457.016      -1334.156       -2564.776      -17871.353         640.699      -3898.932        2710.929        -154.901       -1342.904
     381220.000           0.000           0.000       -8258.729         349.654          0.000           0.000      -12725.607         446.265      -1381.210       -2582.043      -18049.224         621.662      -3963.253        2935.112        -174.257       -1202.398
     381230.000           0.000           0.000       -8089.335         343.228          0.000           0.000      -12582.493         453.070      -1334.012       -2561.149      -17776.479         635.485      -3895.161        2895.349        -160.813       -1160.625
     381240.000           0.000           0.000       -8032.902         336.320          0.000           0.000      -12503.643         452.884      -1313.762       -2480.074      -17822.715         629.732      -3793.836        2713.830        -159.472       -1239.478
     381250.000           0.000           0.000       -7894.087         341.476          0.000           0.000      -12415.536         454.320      -1412.345       -2538.131      -17628.009         634.929      -3950.476        2681.614        -160.867       -1429.729
     381260.000           0.000           0.000       -7954.906         336.815          0.000           0.000      -12748.130         456.236      -1377.606       -2652.123      -17885.758         628.745      -4029.729        2817.278        -164.306       -1376.757
     381270.000           0.000           0.000       -8023.107         338.580          0.000           0.000      -12741.404         462.407      -1320.374       -2509.063      -18232.609         638.950      -3829.437        2531.902        -162.037       -1459.572
     381280.000           0.000           0.000       -8093.448         337.007          0.000           0.000      -12723.379         452.210      -1295.541       -2546.675      -18180.345         627.186      -3842.216        2636.482        -162.031       -1367.765
     381290.000           0.000           0.000       -8046.477         343.377          0.000           0.000      -12888.500         468.156      -1362.988       -2515.877      -18283.567         649.622      -3878.865        2651.410        -161.911       -1389.366
     381300.000           0.000           0.000       -8105.836         342.277          0.000           0.000      -12576.054         446.283      -1281.143       -2425.704      -18192.784         633.657      -3706.847        2489.106        -154.903       -1372.644
     381310.000           0.000           0.000       -8179.557         339.500          0.000           0.000      -12668.203         450.785      -1284.943       -2409.394      -18254.217         623.778      -3694.337        2593.543        -166.507       -1267.301
     381320.000           0.000           0.000       -8125.883         337.303          0.000           0.000      -13008.985         451.182      -1339.155       -2581.993      -18269.989         632.032      -3921.148        2864.879        -156.453       -1212.722
     381330.000           0.000           0.000       -8062.759         337.578          0.000           0.000      -12838.144         459.219      -1300.694       -2521.338      -18246.349         635.837      -3822.032        2654.554        -160.960       -1328.438
     381340.000           0.000           0.000       -8126.460         337.312          0.000           0.000      -12742.585         456.539      -1367.445       -2518.146      -18281.700         632.839      -3885.591        2587.345        -161.012       -1459.258
     381350.000           0.000           0.000       -8131.542         343.057          0.000           0.000      -12688.555         458.370      -1325.916       -2583.519      -17939.191         639.558      -3909.435        2880.906        -161.869       -1190.398
     381360.000           0.000           0.000       -8090.587         348.777          0.000           0.000      -12403.154         466.228      -1344.579       -2546.966      -17895.215         655.010      -3891.545        2598.526        -159.995       -1453.014
     381370.000           0.000           0.000       -8213.047         347.304          0.000           0.000      -12821.590         449.255      -1239.859       -2616.466      -18279.949         646.636      -3856.325        2754.688        -149.923       -1251.560
     381380.000           0.000           0.000       -8099.193         344.583          0.000           0.000      -12838.980         467.815      -1283.976       -2633.497      -18145.702         647.047      -3917.473        2792.471        -165.351       -1290.353
     381390.000           0.000           0.000       -8199.274         346.825          0.000           0.000      -12658.548         454.493      -1217.781       -2535.597      -18229.567         651.774      -3753.378        2628.255        -149.544       -1274.667
     381400.000           0.000           0.000       -8302.865         346.728          0.000           0.000      -12692.245         456.972      -1295.082       -2577.652      -18348.237         638.281      -3872.734        2646.873        -165.419       -1391.280
     381410.000           0.000           0.000       -8000.640         346.571          0.000           0.000      -12830.487         458.401      -1315.956       -2653.256      -18173.513         644.235      -3969.212        2657.614        -160.737       -1472.335
     381420.000           0.000           0.000       -8048.039         346.040          0.000           0.000      -13004.435         459.539      -1318.492       -2626.134      -18467.490         640.650      -3944.626        2584.984        -164.929       -1524.571
     381430.000           0.000           0.000       -8031.085         342.819          0.000           0.000      -12711.834         459.108      -1307.305       -2525.722      -18077.296         652.197      -3833.027        2665.623        -149.730       -1317.134
     381440.000           0.000           0.000       -8128.746         347.358          0.000           0.000      -12596.931         452.813      -1317.189       -2523.295      -18146.679         641.870      -3840.484        2578.998        -158.301       -1419.787
     381450.000           0.000           0.000       -8203.711         348.298          0.000           0.000      -12636.142         459.188      -1296.883       -2730.620      -18161.791         645.367      -4027.503        2678.062        -162.119       -1511.560
     381460.000           0.000           0.000       -8030.350         343.514          0.000           0.000      -12750.809         453.230      -1282.569       -2494.444      -18296.034         638.086      -3777.013        2485.125        -158.658       -1450.546
     381470.000           0.000           0.000       -8045.923         342.928          0.000           0.000      -12447.929         451.528      -1306.881       -2558.707      -17848.888         637.535      -3865.588        2644.964        -156.921       -1377.545
     381480.000           0.000           0.000       -8056.846         337.914          0.000           0.000      -12584.235         460.565      -1302.351       -2563.072      -18082.886         636.883      -3865.423        2558.195        -161.596       -1468.824
     381490.000           0.000           0.000       -8208.673         348.440          0.000           0.000      -13007.450         460.916      -1293.272       -2511.119      -18637.735         657.120      -3804.391        2578.388        -152.236       -1378.239
     381500.000           0.000           0.000       -8105.654         335.900          0.000           0.000      -12644.745         449.498      -1339.024       -2528.637      -18222.328         629.668      -3867.661        2528.071        -155.730       -1495.320
